label,t,f_up_0,f_up_1,f_up_2,f_up_3,f_up_4,f_up_5,f_up_6,f_up_7,f_down_0,f_down_1,f_down_2,f_down_3,f_down_4,f_down_5,f_down_6,f_down_7
0,0.2928529285292853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.17553175531755316,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0.08058080580805808,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0.05802058020580206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.12180121801218012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3030630306303063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.12230122301223012,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.25754257542575426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.34897348973489734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.35300353003530033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.012910129101291013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2004520045200452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0982209822098221,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0,0.1948019480194802,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.0948109481094811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.22898228982289823,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0.3208432084320843,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.3860738607386074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.16305163051630517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2261622616226162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3895038950389504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.20132201322013218,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
0,0.3333933339333393,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1,0.2092920929209292,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0.08804088040880409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.07078070780707807,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.36134361343613436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.26885268852688526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.05630056300563006,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
0,0.06743067430674307,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0.26450264502645027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.044520445204452044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.1912619126191262,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,0.11463114631146311,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.25136251362513623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.04378043780437804,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0.2674326743267433,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0.24455244552445524,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0.15265152651526515,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0.23279232792327922,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02963029630296303,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.17518175181751816,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0.35883358833588336,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0.3672036720367204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.17705177051770518,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,0.2570125701257013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.3944939449394494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.27034270342703426,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.27071270712707124,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
0,0.2187121871218712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.36645366453664535,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.3387933879338793,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.34176341763417634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.16151161511615117,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.1952119521195212,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.07011070110701106,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,0.32016320163201634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0969409694096941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3530635306353063,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0.34088340883408835,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.29363293632936327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.09425094250942509,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0.056720567205672055,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.29353293532935326,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.18013180131801318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2994629946299463,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0.39228392283922836,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3195831958319583,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
1,0.3289132891328913,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0.19018190181901817,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0.07018070180701808,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.23059230592305924,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.14591145911459114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1948619486194862,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.027100271002710025,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.06056060560605606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24528245282452824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.04997049970499705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2166121661216612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.3353333533335333,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0.014090140901409014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.3950639506395064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2700427004270043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.2989329893298933,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0.18129181291812918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.07008070080700807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2945929459294593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.2766127661276613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.08629086290862908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2976429764297643,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0.3728537285372854,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.12912129121291213,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0.23203232032320323,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0.26449264492644925,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,0.27190271902719026,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.3101031010310103,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.02138021380213802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2537425374253742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12263122631226311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.14859148591485916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3339433394333943,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,0.15919159191591917,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.34384343843438436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.26782267822678224,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.3465834658346583,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0.08199081990819908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0.018630186301863017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.35044350443504435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27536275362753626,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0.24993249932499326,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,0.26703267032670325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3636136361363614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.21649216492164922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.23088230882308822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.33592335923359234,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.32884328843288435,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.1009610096100961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.11408114081140812,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.37437374373743737,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.3952639526395264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2018320183201832,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.17408174081740818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.22941229412294123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.005920059200592006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.1963619636196362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.25735257352573526,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1,0.34790347903479035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.25683256832568324,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.15708157081570814,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0.34276342763427636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.2926729267292673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.39781397813978137,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.18821188211882117,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0.08342083420834208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.02023020230202302,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.3925839258392584,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0.3010930109301093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16192161921619216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.3030130301303013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.27018270182701826,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3283032830328303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.06432064320643206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.35312353123531237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12383123831238312,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0.15985159851598515,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.32315323153231534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11749117491174911,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,0.07557075570755707,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0.07326073260732607,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.2615226152261523,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,0.20016200162001618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.11477114771147712,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.1034510345103451,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.36444364443644434,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0.25101251012510123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14098140981409815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.3035730357303573,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0.23116231162311623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2695626956269563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.11326113261132612,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3131131311313113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.35051350513505136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.23156231562315624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.044850448504485045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.25544255442554425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08819088190881909,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3753337533375334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.07500075000750007,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
1,0.2790627906279063,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.32563325633256335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.23218232182321824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.18802188021880217,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
0,0.2803028030280303,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.2858228582285823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.05382053820538205,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0.3263732637326373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0026600266002660025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3178231782317823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.36741367413674136,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.34700347003470033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.2677526775267753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14881148811488115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.1957419574195742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3457534575345753,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0.24204242042420424,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,0.12393123931239312,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,0.22893228932289322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.3837238372383724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.12918129181291813,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0.06827068270682707,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
0,0.02068020680206802,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0.3773437734377344,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0.02098020980209802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3861938619386194,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0.16384163841638416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.11922119221192212,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.3036030360303603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13947139471394715,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.11498114981149811,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0.07719077190771907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25496254962549625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3010530105301053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.016080160801608016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.023540235402354025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.000990009900099001,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
1,0.0911409114091141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.09120091200912009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2064720647206472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2704527045270453,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0.2049220492204922,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.25668256682566826,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0.04186041860418604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.006120061200612006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25461254612546125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.3955039550395504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.11636116361163612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0.07426074260742607,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0.25353253532535325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.26214262142621425,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0.06448064480644806,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,0.36020360203602036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.35671356713567137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.34202342023420235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.38386383863838636,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05162051620516205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03280032800328003,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.03604036040360403,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0.3877538775387754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.23018230182301821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.32340323403234034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.08266082660826608,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.38173381733817335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.2046220462204622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1041910419104191,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,0.1019410194101941,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,0.3902139021390214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.09776097760977609,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1,0.12404124041240412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.06437064370643707,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0.27724277242772427,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0.35459354593545933,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0.37010370103701035,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0.1082510825108251,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.034040340403404035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3846438464384644,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0.12910129101291012,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.32308323083230833,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.10738107381073811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.27822278222782226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.2908129081290813,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0.27260272602726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05719057190571906,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0.2896028960289603,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.2817228172281723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.3164931649316493,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3173231732317323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.2941929419294193,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0.07303073030730307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.2532925329253293,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1,0.34706347063470633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.006730067300673007,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.10904109041090411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.03511035110351103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.3702837028370284,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.08616086160861608,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0.28997289972899726,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2009920099200992,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.08856088560885608,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1
1,0.08901089010890109,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0.019240192401924018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.012210122101221013,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.03922039220392204,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.27342273422734226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05245052450524505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16771167711677115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13657136571365713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.36315363153631536,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.013370133701337014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.06282062820628206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.2167421674216742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.1958919589195892,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.3091930919309193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3173931739317393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.08778087780877808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.034180341803418036,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,0.39308393083930837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03191031910319103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29849298492984927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24976249762497624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.3887038870388704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.22957229572295723,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.16405164051640517,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.3111231112311123,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
0,0.24813248132481325,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0.2524725247252472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.06037060370603706,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0903709037090371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.001000010000100001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.13421134211342114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.3982839828398284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.19835198351983518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25445254452544525,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.36454364543645434,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.04930049300493005,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
0,0.37766377663776635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2110721107211072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.36636366363663636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.25478254782547827,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0.07828078280782808,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
0,0.07845078450784508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.18435184351843517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.04047040470404704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.23842238422384224,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,0.12120121201212011,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0.027570275702757028,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.18880188801888018,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0.23672236722367224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.2527225272252723,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
0,0.17563175631756317,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,0.06874068740687407,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0.2110421104211042,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.0935409354093541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.021730217302173022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
